,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail
94,527598,682420,2200,2200,2040.335649,36 months,13.23,74.38,< 1 year,RENT,12000,Source Verified,Jun-10,Fully Paid,major_purchase,658xx,MO,4.8,1,Sep-04,0,12,6,0,2781,23.40%,13,2398.909196,2220.51,2200,198.91,Jul-11,259.28,NA,Jul-11,0
95,997521,1222612,3600,3600,3600,36 months,12.69,120.77,10+ years,MORTGAGE,60000,Not Verified,Dec-11,Charged Off,medical,488xx,MI,19,0,Aug-01,3,NA,10,1,1104,13%,17,3612.83,3612.83,2785.13,711.48,May-14,120.77,NA,Oct-14,1
96,992300,1216614,25000,25000,24750,36 months,12.69,838.63,6 years,RENT,92000,Verified,Oct-11,Fully Paid,debt_consolidation,018xx,MA,19.06,0,Dec-91,0,NA,13,0,27367,70.40%,22,30190.27801,29888.38,25000,5190.28,Nov-14,862.05,NA,Apr-16,0
97,366171,377833,10000,10000,2390.793609,36 months,13.79,340.76,< 1 year,RENT,40000,Not Verified,Dec-08,Charged Off,debt_consolidation,852xx,AZ,21.63,0,Sep-88,3,NA,13,1,15615,87.70%,19,3200.67,991.42,2119.43,1047.16,Dec-09,101.18,NA,Jun-16,1
98,862325,1075261,20050,20050,20000,60 months,11.49,440.86,< 1 year,MORTGAGE,63000,Verified,Sep-11,Fully Paid,debt_consolidation,786xx,TX,24.34,0,Apr-01,1,NA,6,0,38186,40.80%,24,25918.83001,25854.19,20050,5868.83,May-15,6981.44,NA,Jun-16,0
99,469463,592064,18000,18000,17825,36 months,12.18,599.4,2 years,RENT,101500,Not Verified,Dec-09,Fully Paid,debt_consolidation,944xx,CA,9.28,0,Oct-95,0,39,6,1,10433,45.80%,27,20390.84599,20192.6,18000,2390.85,May-11,11412.43,NA,May-11,0
100,801554,1007142,11800,11800,11675,36 months,13.99,403.24,5 years,RENT,94000,Verified,Jul-11,Fully Paid,debt_consolidation,100xx,NY,4.6,0,Apr-90,1,33,10,0,2935,42.70%,41,14516.58325,14362.81,11800,2716.58,Jul-14,437.49,NA,Jun-16,0
101,652782,834843,5500,5500,5475,36 months,6.92,169.63,3 years,RENT,45000,Not Verified,Jan-11,Fully Paid,debt_consolidation,906xx,CA,16.83,0,Nov-02,0,NA,10,0,4241,30.70%,20,6007.201116,5979.89,5500,507.2,Nov-12,2447.8,NA,Jun-14,0
102,543840,701574,4000,4000,3975,36 months,7.51,124.45,7 years,MORTGAGE,80000,Source Verified,Jul-10,Fully Paid,debt_consolidation,200xx,DC,21.27,1,Jun-93,0,3,15,0,8264,16.10%,31,4410.349929,4382.79,4000,410.35,Feb-13,61.75,NA,Jun-16,0
103,636286,815121,4800,4800,4300,36 months,13.35,162.55,2 years,RENT,26085.36,Not Verified,Dec-10,Fully Paid,debt_consolidation,760xx,TX,14.72,0,Feb-07,0,NA,3,0,5557,77.20%,4,5850.280966,5240.88,4800,1050.28,Dec-13,343.49,NA,Aug-15,0
104,496400,636066,3000,3000,3000,36 months,11.36,98.74,10+ years,RENT,108000,Verified,Mar-10,Fully Paid,other,830xx,WY,18.04,0,Jan-94,0,49,24,0,24434,56.60%,61,3553.737028,3553.74,3000,553.74,Mar-13,202.95,NA,Jun-16,0
105,742519,940602,5200,5200,5200,60 months,15.23,124.34,10+ years,MORTGAGE,72000,Verified,May-11,Charged Off,car,775xx,TX,10.83,0,Dec-97,1,NA,7,0,27997,83.80%,12,3214.88,3214.88,548.55,562.41,Feb-12,124.34,NA,May-12,1
106,818882,1026914,21000,21000,20975,60 months,15.23,502.13,7 years,MORTGAGE,90000,Verified,Aug-11,Fully Paid,debt_consolidation,727xx,AR,14.97,0,Oct-00,1,NA,10,0,11071,51.70%,28,29745.38003,29709.97,21000,8745.38,Jan-16,3386.75,NA,Jun-16,0
107,459770,573355,8000,8000,8000,36 months,14.26,274.45,< 1 year,RENT,88500,Not Verified,Nov-09,Charged Off,other,200xx,DC,11.61,0,Sep-02,0,NA,13,0,15514,77.20%,38,5783.23,5783.23,4003.04,1473.71,Aug-11,274.45,NA,Jun-16,1
108,332398,332385,1800,1800,1700,36 months,10.71,58.69,10+ years,MORTGAGE,123000,Not Verified,Apr-08,Does not meet the credit policy. Status:Fully Paid,credit_card,937xx,CA,11.55,0,Sep-94,6,NA,13,0,15853,63.40%,36,1876.53091,1772.27,1800,76.53,Sep-08,1642.16,Oct-08,Jun-16,0
109,404922,452059,6000,6000,5950,36 months,9.32,191.69,3 years,MORTGAGE,52000,Source Verified,May-09,Fully Paid,other,606xx,IL,12.48,0,Jan-00,0,NA,12,0,9608,26.80%,24,6442.007726,6388.32,6000,442.01,May-10,4425.63,NA,May-10,0
110,577208,742278,5000,5000,5000,36 months,7.88,156.41,< 1 year,RENT,45000,Source Verified,Sep-10,Fully Paid,debt_consolidation,117xx,NY,4.88,0,Nov-99,2,NA,8,0,6621,17.30%,10,5540.128901,5540.13,5000,540.13,Aug-12,2100.26,NA,Jan-13,0
111,568251,731030,12000,12000,12000,36 months,7.88,375.38,2 years,RENT,110000,Not Verified,Aug-10,Fully Paid,debt_consolidation,941xx,CA,7.04,0,Jan-01,0,NA,7,0,10667,51%,16,13513.99628,13514,12000,1514,Sep-13,390.96,NA,Jun-16,0
112,590129,758070,5000,5000,4975,60 months,18.3,127.79,4 years,RENT,72000,Source Verified,Oct-10,Fully Paid,home_improvement,951xx,CA,2.33,0,Oct-06,0,NA,6,0,6610,30.60%,8,5991.423678,5961.47,5000,991.42,Dec-11,4332.85,NA,Jan-12,0
113,413452,466914,25000,25000,9350,36 months,14.42,859.57,8 years,OWN,3.00E+05,Verified,Jun-09,Fully Paid,home_improvement,113xx,NY,1.48,1,Dec-94,2,13,9,0,28367,66.50%,15,29647.06479,11095.43,25000,4647.06,Feb-11,13333.04,NA,Mar-16,0
114,392737,429858,20000,20000,18811.2853,36 months,15.65,699.73,1 year,RENT,60000,Not Verified,Nov-09,Fully Paid,small_business,981xx,WA,20.74,0,Jun-91,3,NA,5,0,24030,82.90%,11,25191.35212,23632.88,19999.99,5191.36,Nov-12,725.31,NA,Nov-12,0
115,709451,902072,1500,1500,1500,36 months,10.74,48.93,6 years,RENT,80000,Source Verified,Mar-11,Fully Paid,vacation,926xx,CA,21.64,0,Dec-98,1,NA,5,0,35627,95.30%,20,1654.441353,1654.44,1500,154.44,Mar-13,232,NA,Mar-13,0
116,441178,534988,15250,15250,15100,36 months,12.53,510.37,2 years,MORTGAGE,52000,Verified,Sep-09,Charged Off,home_improvement,233xx,VA,10.96,0,Jul-92,0,NA,12,0,2652,3.90%,23,6141.81,6081.42,4446.75,1669.55,Sep-10,1556.63,NA,Jun-16,1
117,620814,795666,20000,20000,19925,36 months,13.72,680.84,10+ years,MORTGAGE,79000,Verified,Nov-10,Fully Paid,debt_consolidation,233xx,VA,14.16,0,Jun-98,1,78,14,0,7852,31%,34,22838.5867,22752.94,20000,2838.59,Apr-12,10632.44,NA,Apr-16,0
118,459277,572366,10000,10000,9875,36 months,8.59,316.11,< 1 year,OWN,150000,Not Verified,Nov-09,Fully Paid,debt_consolidation,302xx,GA,4.14,0,Dec-92,2,NA,19,0,82445,16.70%,32,10865.4734,10729.65,10000,865.47,Mar-11,6142.09,NA,Mar-14,0
119,752622,952215,4000,4000,4000,36 months,5.42,120.64,1 year,MORTGAGE,90000,Not Verified,May-11,Fully Paid,home_improvement,015xx,MA,6.15,0,Sep-98,0,NA,6,0,1165,21.60%,25,4131.491465,4131.49,4000,131.49,Feb-12,3289.49,NA,Jan-16,0
120,995819,1220400,13000,13000,13000,36 months,8.9,412.8,10+ years,MORTGAGE,60000,Source Verified,Oct-11,Fully Paid,debt_consolidation,538xx,WI,18.53,0,Oct-91,2,NA,18,0,10988,23.50%,30,14752.93322,14752.93,13000,1752.93,Mar-14,3610.3,NA,Mar-14,0
121,666024,851521,14400,14400,14325,36 months,10.37,467.16,9 years,RENT,81380,Verified,Feb-11,Fully Paid,debt_consolidation,662xx,KS,9.36,0,Oct-97,0,58,10,0,19977,39.40%,17,16094.49074,16010.67,14400,1694.49,Feb-13,363.32,NA,Feb-13,0
122,522809,676301,25000,16000,12362.34,36 months,10.75,521.93,3 years,MORTGAGE,1.00E+05,Verified,Jun-10,Fully Paid,other,190xx,PA,8.7,0,Nov-93,1,NA,15,0,22638,23.10%,33,16808.67823,12967.4,16000,808.68,Dec-10,14204.86,NA,Nov-12,0
123,834961,1044864,3600,3600,3600,36 months,16.49,127.44,1 year,RENT,24216,Not Verified,Aug-11,Fully Paid,debt_consolidation,490xx,MI,23.59,0,Jul-07,1,NA,7,0,5595,96.50%,11,3836.573687,3836.57,3600,236.57,Jan-12,3328.24,NA,Feb-14,0
124,692633,883323,20000,20000,20000,36 months,17.14,714.45,2 years,RENT,75000,Verified,Mar-11,Fully Paid,debt_consolidation,953xx,CA,18.03,0,Jul-03,0,NA,8,0,22402,58.50%,12,24590.26334,24590.26,20000,4590.26,Dec-12,10324.48,NA,Feb-13,0
125,1038683,1268593,10000,10000,10000,36 months,12.42,334.16,1 year,RENT,42000,Source Verified,Nov-11,Fully Paid,debt_consolidation,363xx,AL,23.71,0,Oct-02,0,NA,7,0,9784,89.40%,19,11638.07916,11638.08,10000,1638.08,Sep-13,4963.14,NA,Sep-13,0
126,1059948,1291788,12000,12000,12000,36 months,7.51,373.33,< 1 year,RENT,83000,Source Verified,Dec-11,Charged Off,debt_consolidation,100xx,NY,8.36,0,Jul-01,1,NA,9,0,18692,82.70%,36,3531.72,3531.72,2435.23,547.09,Aug-12,373.33,NA,Feb-13,1
127,535772,692259,5000,5000,4975,60 months,16.45,122.79,6 years,RENT,32000,Source Verified,Jun-10,Fully Paid,debt_consolidation,606xx,IL,16.88,1,Aug-02,1,15,9,0,2919,53.10%,16,5203.557983,5177.54,5000,203.56,Oct-10,4959.31,NA,Jun-13,0
128,1047379,1278257,3800,3800,3800,36 months,6.03,115.66,4 years,OWN,90000,Verified,Dec-11,Fully Paid,other,087xx,NJ,21.32,0,Aug-96,0,NA,7,0,0,0%,28,4104.259128,4104.26,3800,304.26,Oct-13,1676.62,NA,Nov-13,0
129,505903,652165,1500,1500,1500,36 months,13.48,50.89,3 years,OWN,48000,Not Verified,Apr-10,Charged Off,other,290xx,SC,0.63,0,Sep-02,1,69,2,0,238,47.60%,4,284.6,284.6,127.84,64.94,Sep-10,70,NA,Feb-11,1
130,438418,528124,12000,12000,11975,36 months,8.94,381.26,7 years,MORTGAGE,35088,Not Verified,Sep-09,Fully Paid,debt_consolidation,551xx,MN,11.01,0,Mar-86,0,NA,7,0,13819,36.90%,18,13725.25003,13696.66,12000,1725.25,Sep-12,409.42,NA,May-13,0
131,676647,864656,5000,5000,5000,60 months,7.29,99.7,8 years,MORTGAGE,61200,Not Verified,Feb-11,Fully Paid,car,151xx,PA,4.92,0,Jun-90,0,24,12,0,8486,10.80%,28,5981.389324,5981.39,5000,981.39,Mar-16,99.08,NA,Mar-16,0
132,1049522,1280922,26000,26000,25975,60 months,12.69,587.47,10+ years,RENT,49000,Verified,Dec-11,Charged Off,debt_consolidation,952xx,CA,21.92,0,Jan-91,0,NA,15,0,27828,59.70%,24,23514.32,23491.81,15442.23,8042.19,Apr-15,602.99,NA,Jun-16,1
133,795254,999972,16250,16250,16225,60 months,11.49,357.3,6 years,RENT,63600,Verified,Jun-11,Fully Paid,debt_consolidation,117xx,NY,29.36,0,Oct-99,4,NA,10,0,13049,27.30%,37,21292.11998,21259.36,16250,5042.12,Oct-15,3449.94,NA,Mar-16,0
134,646801,827544,25000,25000,24975,60 months,12.98,568.58,3 years,MORTGAGE,85000,Verified,Jan-11,Fully Paid,medical,107xx,NY,17,0,May-00,0,NA,10,0,91266,24.50%,18,34114.04,34079.93,25000,9114.04,Jan-16,567.82,NA,Jan-16,0
135,99987,93312,1200,1200,550,36 months,10.28,38.88,< 1 year,RENT,4000,Not Verified,Jul-07,Does not meet the credit policy. Status:Fully Paid,educational,324xx,FL,8.1,0,Jun-06,1,0,3,0,900,37.50%,3,1399.520086,641.45,1200,199.52,Jul-10,39.73,Aug-10,Jul-10,0
136,833971,1043707,35000,35000,34975,60 months,18.39,896.22,10+ years,MORTGAGE,53000,Verified,Aug-11,Charged Off,small_business,368xx,AL,10.19,0,Jul-99,0,NA,9,0,36328,93.40%,20,30469.08,30447.32,15598.65,14870.43,Jul-14,496.22,NA,Jun-16,1
137,395879,435700,11400,3400,2590.04,36 months,13.79,115.86,10+ years,MORTGAGE,63000,Verified,May-09,Fully Paid,credit_card,445xx,OH,20.11,0,May-98,1,64,11,0,18212,56.40%,37,4162.970989,3062.49,3399.99,762.98,Feb-12,457.8,NA,Jun-16,0
138,574841,739478,13000,13000,12950,36 months,7.88,406.66,2 years,MORTGAGE,37000,Verified,Sep-10,Fully Paid,debt_consolidation,325xx,FL,19.39,0,Oct-98,0,NA,10,0,14033,56.40%,15,14640.35377,14584.04,13000,1640.35,Sep-13,425.06,NA,Sep-13,0
139,1006119,1232924,12600,12600,12325,60 months,10.65,271.77,10+ years,MORTGAGE,55172,Not Verified,Nov-11,Fully Paid,debt_consolidation,448xx,OH,19.36,0,Dec-95,0,NA,22,0,23020,30.50%,59,13038.8101,12754.23,12600,438.81,Apr-12,17.03,NA,Jun-16,0
140,1036069,1265935,12800,12800,12800,36 months,12.42,427.72,4 years,RENT,38000,Not Verified,Nov-11,Charged Off,credit_card,770xx,TX,22.58,0,Oct-04,2,NA,7,0,7829,93.20%,14,11334.69,11334.69,8357.55,2318.62,Jan-14,427.72,NA,Jun-14,1
141,472454,596560,10000,10000,9975,36 months,13.22,338.01,10+ years,MORTGAGE,156000,Not Verified,Jan-10,Fully Paid,credit_card,995xx,AK,14.57,2,Jul-91,1,17,10,0,4027,17.40%,31,12157.35616,12126.96,10000,2157.36,Nov-12,1019.59,NA,Nov-12,0
142,605280,776500,7000,7000,7000,60 months,15.57,168.64,4 years,MORTGAGE,50000,Not Verified,Oct-10,Fully Paid,debt_consolidation,176xx,PA,20.28,0,Apr-06,0,NA,8,0,8067,84.90%,13,8808.739093,8808.74,6999.99,1808.75,Oct-12,5104.99,NA,Nov-12,0
143,829417,1038520,20000,20000,19708.35973,60 months,11.99,444.79,10+ years,MORTGAGE,39000,Verified,Aug-11,Current,home_improvement,134xx,NY,15.35,0,May-01,0,NA,5,0,0,0%,11,25752.82,25355.03,19095.74,6657.08,Jun-16,444.79,Jul-16,Jun-16,0
144,346719,346947,5125,5125,806.2404957,36 months,10.71,167.09,10+ years,MORTGAGE,65000,Not Verified,May-08,Fully Paid,credit_card,955xx,CA,6.77,0,Jan-99,2,NA,6,0,11817,94.50%,9,6014.942565,870,5124.99,889.95,May-11,167.44,NA,Aug-11,0
145,733565,929944,4000,4000,4000,36 months,9.63,128.38,n/a,MORTGAGE,35000,Source Verified,Apr-11,Fully Paid,home_improvement,347xx,FL,1.37,0,Dec-97,2,NA,6,1,1180,8.40%,12,4600.818715,4600.82,4000,600.82,Nov-13,883.45,NA,Nov-13,0
146,741729,939711,3500,3500,3500,60 months,17.99,88.86,10+ years,MORTGAGE,116004,Not Verified,May-11,Charged Off,other,294xx,SC,19.2,0,Dec-89,1,NA,17,0,31157,94.60%,43,4615.64,4615.64,2674.41,1756.71,Jul-15,88.86,NA,Dec-15,1
147,381180,408741,12000,12000,4047.85,36 months,16.95,427.53,10+ years,MORTGAGE,90000,Verified,Feb-09,Fully Paid,debt_consolidation,038xx,NH,16.53,0,Jul-05,3,NA,7,0,15534,87.30%,10,15390.71497,5073.22,12000,3390.72,Mar-12,430.38,NA,Mar-16,0
148,582834,748969,20000,20000,19750.64927,60 months,18.3,511.14,10+ years,MORTGAGE,74276.8,Not Verified,Sep-10,Fully Paid,credit_card,982xx,WA,3.55,0,Jul-95,0,NA,3,1,8542,67.80%,17,27179.14443,26664.04,20000,7179.14,Feb-13,13401.39,NA,Jul-15,0
149,1048800,1279969,5600,5600,5450,36 months,7.51,174.23,10+ years,RENT,43000,Source Verified,Dec-11,Fully Paid,debt_consolidation,852xx,AZ,20.51,0,Sep-98,2,NA,9,0,8514,34.80%,26,6071.215355,5908.59,5600,471.22,May-13,3263.76,NA,May-13,0
150,557698,718023,25000,25000,24900,60 months,18.3,638.93,3 years,MORTGAGE,137496,Source Verified,Aug-10,Fully Paid,debt_consolidation,770xx,TX,13.02,0,Jul-93,0,NA,8,0,38090,93.60%,14,37626.34027,37475.83,25000,12626.34,Aug-14,7641.49,NA,Mar-16,0
151,554813,714611,10000,10000,9875,60 months,13.23,228.71,< 1 year,RENT,42840,Source Verified,Aug-10,Fully Paid,other,981xx,WA,11.09,0,Nov-93,0,NA,5,0,18951,90.70%,17,10743.87002,10609.57,10000,743.87,Mar-11,9374.74,NA,Jul-14,0
152,691491,882073,14400,14400,14325,36 months,7.66,448.99,9 years,MORTGAGE,90000,Source Verified,Mar-11,Fully Paid,car,720xx,AR,12.23,0,Nov-04,0,NA,8,0,29518,51.30%,19,15532.72756,15451.83,14400,1132.73,Jun-12,9283.18,NA,Jul-12,0
153,461780,577360,12000,12000,12000,36 months,14.59,413.58,8 years,MORTGAGE,124000,Not Verified,Jan-10,Fully Paid,credit_card,086xx,NJ,15.36,2,Mar-89,0,10,16,0,30232,67.30%,29,14889.25823,14889.26,12000,2889.26,Feb-13,423.81,NA,Jun-16,0
154,473781,599052,6500,6500,6475,36 months,7.74,202.93,2 years,RENT,18000,Not Verified,Jan-10,Fully Paid,debt_consolidation,038xx,NH,18,0,Oct-98,0,NA,5,0,2816,13.20%,12,7172.543206,7144.95,6500,672.54,Nov-11,2913.62,NA,Jun-16,0
155,790036,994098,19000,19000,19000,36 months,11.99,630.99,4 years,MORTGAGE,105000,Not Verified,Jun-11,Fully Paid,debt_consolidation,087xx,NJ,9.99,0,Dec-88,0,31,7,0,17225,73.80%,34,22715.25852,22715.26,19000,3715.26,Jul-14,633.13,NA,Jul-14,0
156,376588,399824,15000,15000,9813.37516,36 months,11.89,497.46,2 years,RENT,70000,Verified,Feb-09,Fully Paid,debt_consolidation,940xx,CA,6.19,0,Sep-01,0,NA,7,0,16476,43.10%,18,17774.45875,11201.55,14999.99,2774.47,Jul-11,3883.2,NA,Jan-14,0
157,332132,329708,2000,2000,1975,36 months,7.37,62.1,< 1 year,OWN,98000,Not Verified,Apr-08,Fully Paid,other,796xx,TX,0,0,Aug-90,0,NA,9,0,5235,5.10%,22,2235.320941,2207.38,2000,235.33,Apr-11,68.32,NA,Apr-11,0
158,1046604,1277452,3500,3500,3500,36 months,14.27,120.09,< 1 year,RENT,34000,Not Verified,Nov-11,Fully Paid,debt_consolidation,948xx,CA,20.19,0,Dec-01,0,68,9,0,11097,70.20%,14,4322.847207,4322.85,3500,822.85,Dec-14,128.59,NA,Jun-16,0
159,628571,805396,3000,3000,3000,36 months,13.35,101.59,10+ years,MORTGAGE,112500,Source Verified,Dec-10,Fully Paid,wedding,272xx,NC,11.84,0,Sep-98,0,65,8,0,16398,82.80%,27,3657.416032,3657.42,3000,657.42,Dec-13,109.69,NA,Dec-13,0
160,551237,710405,5000,5000,5000,36 months,11.86,165.74,2 years,RENT,67596,Not Verified,Jul-10,Fully Paid,other,908xx,CA,9.55,0,Jun-06,0,NA,4,0,5257,44.90%,6,5967.318071,5967.32,5000,967.32,Aug-13,189.74,NA,May-15,0
161,1038713,1268624,22000,22000,21900,60 months,17.27,549.96,10+ years,RENT,84000,Verified,Dec-11,Current,debt_consolidation,028xx,RI,13.8,0,Jul-96,1,59,11,0,20579,58.30%,36,29648.31,29513.86,18837.22,10811.09,Jun-16,549.96,Jul-16,Jun-16,0
162,832490,1041891,35000,35000,35000,60 months,21.36,953.97,9 years,MORTGAGE,254616,Source Verified,Aug-11,Charged Off,debt_consolidation,780xx,TX,12.56,1,Jan-89,3,14,17,0,35860,61.40%,63,5721.3,5721.3,2075.4,3645.9,Feb-12,953.97,NA,Jun-16,1
163,715676,909345,10000,10000,9950,36 months,7.29,310.1,n/a,RENT,50000,Not Verified,Apr-11,Fully Paid,debt_consolidation,968xx,HI,5.66,0,Oct-01,0,75,12,0,8613,29.60%,20,10856.67728,10802.39,10000,856.68,Feb-13,2851.52,NA,Jun-16,0
164,798487,1003612,15000,15000,15000,36 months,16.49,531,7 years,MORTGAGE,91980,Not Verified,Jul-11,Fully Paid,credit_card,953xx,CA,14.35,0,Jul-93,1,28,8,0,10923,97.50%,29,19108.40989,19108.41,15000,4108.41,Jun-14,1066.37,NA,Mar-16,0
165,601083,771354,9050,9050,9046.130437,36 months,5.42,272.95,3 years,MORTGAGE,108000,Not Verified,Oct-10,Fully Paid,debt_consolidation,701xx,LA,24.73,0,Jun-99,1,NA,12,0,5315,37.70%,42,9379.835926,9375.34,9050,329.84,Aug-11,7203.61,NA,Jul-14,0
166,308897,308825,5000,5000,4350.13,36 months,9.76,160.78,10+ years,MORTGAGE,38000,Not Verified,Mar-08,Fully Paid,credit_card,800xx,CO,4.45,0,Nov-98,2,30,9,0,9877,60.60%,19,5787.793997,5016.19,5000,787.79,Apr-11,170.7,NA,Mar-11,0
167,619509,794033,15000,15000,14950,60 months,14.46,352.62,9 years,RENT,109000,Verified,Nov-10,Fully Paid,debt_consolidation,900xx,CA,5.21,0,Jul-00,0,NA,6,0,13844,74%,16,21050.48003,20980.31,15000,6035.48,Apr-15,3097.59,NA,Jun-16,0
168,1042138,1272414,7000,7000,6650,36 months,13.49,237.52,6 years,RENT,83000,Verified,Nov-11,Fully Paid,home_improvement,303xx,GA,16.83,0,Jul-04,2,NA,4,0,26109,96.70%,17,8542.533032,8115.41,7000,1542.53,Oct-14,718.62,NA,Apr-16,0
169,513261,663156,18000,18000,16026.94424,36 months,13.48,610.64,6 years,RENT,58000,Verified,May-10,Fully Paid,educational,606xx,IL,8.69,0,Oct-03,2,NA,6,0,3074,27.70%,10,20892.94268,18108.99,18000,2892.94,Nov-11,10532.77,NA,Jun-16,0
170,664023,849077,25000,25000,24700,36 months,13.06,843.08,6 years,MORTGAGE,168000,Verified,Feb-11,Fully Paid,other,339xx,FL,8.53,0,Nov-88,2,NA,9,0,546,2.50%,20,30351.25468,29987.04,24999.99,5351.26,Feb-14,884.81,NA,Feb-14,0
171,1033063,1262624,12000,12000,11750,60 months,12.69,271.14,3 years,OWN,60000,Source Verified,Dec-11,Fully Paid,debt_consolidation,967xx,HI,17.62,0,Sep-97,0,NA,7,0,11082,69.30%,12,12376.11535,12118.28,12000,376.12,Mar-12,11839.55,NA,Mar-12,0
172,482590,613900,4000,4000,4000,36 months,17.19,142.99,n/a,OWN,37200,Not Verified,Feb-10,Charged Off,home_improvement,354xx,AL,9.35,0,Apr-97,0,NA,6,0,4598,57.50%,14,458.18,458.18,172.26,113.12,Apr-10,142.99,NA,Mar-15,1
173,595635,764689,5000,5000,5000,60 months,11.12,109.02,10+ years,MORTGAGE,36000,Source Verified,Oct-10,Fully Paid,debt_consolidation,189xx,PA,17.6,0,Mar-87,2,NA,23,0,3711,5.70%,42,5519.46536,5519.47,5000,519.47,Dec-11,106.37,NA,Apr-14,0
174,563573,725210,20000,20000,19900,36 months,14.84,691.75,4 years,MORTGAGE,170000,Verified,Sep-10,Fully Paid,debt_consolidation,950xx,CA,7.41,0,Jun-91,1,NA,17,0,38847,76%,54,21400.19304,21293.19,20000,1400.19,Mar-11,17954.16,NA,May-16,0
175,568058,730752,4800,4800,4800,36 months,6.39,146.88,4 years,RENT,56048,Not Verified,Aug-10,Fully Paid,major_purchase,115xx,NY,16.55,0,Jul-99,2,NA,10,0,5182,61.80%,32,4850.900197,4850.9,4800,50.9,Nov-10,4704.81,NA,Nov-10,0
176,710371,903117,4000,4000,4000,36 months,14.17,137.05,1 year,RENT,30000,Not Verified,Mar-11,Fully Paid,debt_consolidation,077xx,NJ,23.48,0,Mar-98,1,NA,6,0,3221,73.20%,9,4933.400083,4933.4,4000,933.4,Apr-14,150.53,NA,May-14,0
177,837686,1047727,5000,5000,4975,60 months,10.99,108.69,n/a,MORTGAGE,22992,Verified,Aug-11,Current,other,256xx,WV,16.39,1,Mar-86,0,7,4,0,6201,18.80%,9,6289.92,6258.5,4776.45,1513.47,Jun-16,108.69,Jul-16,Jun-16,0
178,689589,879897,8400,8400,8400,36 months,9.63,269.59,7 years,MORTGAGE,28800,Not Verified,Mar-11,Fully Paid,car,296xx,SC,7.71,0,Jun-99,0,NA,4,1,3955,29.30%,12,9705.137314,9705.14,8400,1305.14,Mar-14,285.48,NA,Oct-15,0
179,478234,607105,24000,24000,23312.51318,36 months,16.45,849.06,1 year,RENT,60000,Not Verified,Feb-10,Fully Paid,debt_consolidation,112xx,NY,21.78,0,Nov-01,0,NA,8,0,35819,95.80%,8,30567.44762,29601.71,24000,6567.45,Mar-13,888.17,NA,Feb-13,0
180,548986,707713,14500,14500,14443.46619,36 months,13.98,495.44,< 1 year,RENT,45600,Not Verified,Jul-10,Fully Paid,debt_consolidation,980xx,WA,24.68,0,Jul-88,0,NA,13,0,14528,54.10%,17,17837.13758,17766.28,14500,3337.14,Aug-13,527.22,NA,Jul-13,0
181,740349,938040,3500,3500,3500,36 months,7.29,108.54,1 year,RENT,74400,Not Verified,Apr-11,Fully Paid,car,908xx,CA,13.65,0,May-04,1,NA,6,0,1117,22.30%,12,3521.55,3521.55,3500,21.55,Jun-11,3521.68,NA,Jun-11,0
182,859592,1072298,5000,5000,5000,36 months,13.99,170.87,10+ years,RENT,65000,Verified,Aug-11,Fully Paid,debt_consolidation,194xx,PA,22.06,0,Jan-04,2,56,4,0,0,0%,12,5428.72944,5428.73,5000,428.73,May-12,4235.88,NA,Aug-15,0
183,475270,595519,3600,3600,3575,36 months,8.94,114.38,< 1 year,RENT,25000,Not Verified,Jan-10,Fully Paid,medical,060xx,CT,16.56,0,Nov-03,1,NA,10,0,402,1.90%,12,4103.693648,4075.2,3600,503.69,Nov-12,42.16,NA,Jun-14,0
184,499178,640568,2800,2800,2800,36 months,14.22,96,3 years,RENT,21168,Not Verified,Apr-10,Fully Paid,major_purchase,720xx,AR,19.9,0,Sep-06,1,NA,12,0,1779,27%,15,3457.096307,3457.1,2800,657.1,May-13,9.26,NA,Mar-16,0
185,1006371,1232787,5000,5000,5000,36 months,6.03,152.18,5 years,RENT,1.00E+05,Not Verified,Nov-11,Fully Paid,debt_consolidation,941xx,CA,2.4,0,Aug-96,0,NA,8,0,2930,14.60%,12,5478.387981,5478.39,5000,478.39,Nov-14,155.94,NA,Nov-14,0
186,623262,798770,6000,6000,5306.818492,36 months,6.17,183,10+ years,MORTGAGE,81000,Verified,Nov-10,Fully Paid,other,750xx,TX,8.07,0,Apr-92,0,75,16,0,20839,39.10%,45,6588.019068,5782.82,6000,588.02,Dec-13,185.97,NA,Jun-16,0
187,486012,619286,1200,1200,1200,36 months,10.99,39.29,4 years,OWN,26000,Not Verified,Feb-10,Fully Paid,home_improvement,368xx,AL,10.71,0,May-01,1,NA,8,0,8797,41.90%,17,1387.226374,1387.23,1200,187.23,Mar-12,488.77,NA,Aug-13,0
188,657321,840647,6000,6000,6000,36 months,5.42,180.96,10+ years,RENT,55000,Not Verified,Jan-11,Fully Paid,debt_consolidation,080xx,NJ,16.36,0,Aug-98,0,NA,5,0,4516,18.60%,15,6514.848702,6514.85,6000,514.85,Feb-14,187.89,NA,Feb-14,0
